,sand_temp,sand_wind,sand_vis,sand_ceil,fres_temp,fres_wind,fres_vis,fres_ceil,rive_temp,rive_wind,rive_vis,rive_ceil,redd_temp,redd_wind,redd_vis,redd_ceil
2016-01-11 08:00:00-08:00,128,0,16093,3658,61,0,8047,22000,89,26,16093,22000,61,15,16093,22000
2016-01-11 09:00:00-08:00,128,0,16093,3658,67,31,6437,22000,100,21,16093,22000,56,15,16093,22000
2016-01-11 10:00:00-08:00,122,0,16093,3658,61,21,8047,22000,83,21,16093,22000,56,15,16093,22000
2016-01-11 11:00:00-08:00,122,0,16093,3658,61,15,16093,22000,78,15,16093,22000,56,0,16093,3658
2016-01-11 12:00:00-08:00,122,0,16093,3658,56,0,16093,22000,78,15,16093,22000,61,0,16093,1372
2016-01-11 13:00:00-08:00,122,0,16093,3658,44,15,16093,22000,83,21,16093,22000,61,0,16093,2134
2016-01-11 14:00:00-08:00,100,0,14484,22000,50,26,16093,3962,78,21,16093,22000,61,21,16093,1128
2016-01-11 15:00:00-08:00,106,21,16093,7620,50,26,16093,4572,94,26,16093,4572,72,0,16093,1067
2016-01-11 16:00:00-08:00,117,0,16093,7620,56,0,16093,7620,94,26,16093,4572,72,15,16093,1006
2016-01-11 17:00:00-08:00,139,15,16093,7620,83,15,12875,7620,128,26,16093,4572,78,0,16093,945
2016-01-11 18:00:00-08:00,161,21,16093,7620,100,15,16093,7620,150,31,16093,4572,83,26,16093,975
2016-01-11 19:00:00-08:00,161,21,16093,7620,117,15,16093,22000,161,31,16093,22000,89,15,16093,1036
2016-01-11 20:00:00-08:00,161,21,16093,7620,128,15,16093,7620,167,0,16093,6096,100,0,16093,1158
2016-01-11 21:00:00-08:00,178,26,16093,6096,139,15,16093,7620,183,41,16093,4572,100,21,14484,823
2016-01-11 22:00:00-08:00,178,21,16093,6096,150,15,16093,7620,178,26,16093,4572,111,26,16093,823
2016-01-11 23:00:00-08:00,167,31,16093,6096,144,0,16093,7620,178,26,16093,4572,111,31,16093,945
2016-01-12 00:00:00-08:00,172,31,16093,6096,144,0,16093,7620,167,41,16093,4572,111,21,16093,1524
2016-01-12 01:00:00-08:00,167,41,16093,6096,133,15,16093,7620,156,36,16093,4572,111,21,16093,1524
2016-01-12 02:00:00-08:00,161,36,16093,6096,117,15,16093,22000,144,21,16093,4572,106,15,16093,1524
2016-01-12 03:00:00-08:00,156,31,16093,7620,111,0,16093,22000,139,31,16093,22000,100,15,16093,1524
2016-01-12 04:00:00-08:00,156,31,16093,7620,100,0,14484,22000,133,31,16093,22000,100,21,16093,1463
2016-01-12 05:00:00-08:00,144,15,16093,7620,89,15,9656,22000,128,31,16093,22000,89,21,16093,1463
2016-01-12 06:00:00-08:00,144,15,16093,7620,83,0,12875,22000,128,31,16093,22000,83,15,16093,22000
2016-01-12 07:00:00-08:00,122,0,16093,7620,83,0,12875,22000,89,15,16093,22000,83,0,16093,1433
2016-01-12 08:00:00-08:00,122,0,16093,7620,67,0,16093,22000,78,21,16093,22000,72,21,16093,1524
2016-01-12 09:00:00-08:00,122,0,16093,7620,67,0,16093,22000,67,26,16093,22000,78,0,16093,1829
2016-01-12 10:00:00-08:00,122,0,16093,7620,50,0,16093,22000,67,26,16093,22000,78,0,16093,1676
2016-01-12 11:00:00-08:00,122,0,16093,7620,44,0,16093,22000,56,26,16093,22000,72,0,16093,1524
2016-01-12 12:00:00-08:00,122,0,16093,7620,44,21,16093,22000,56,21,16093,22000,72,0,16093,1524
2016-01-12 13:00:00-08:00,122,0,16093,7620,39,21,16093,22000,39,26,16093,22000,72,0,16093,1524
2016-01-12 14:00:00-08:00,122,0,16093,7620,33,21,16093,22000,39,26,16093,22000,72,0,16093,1433
2016-01-12 15:00:00-08:00,122,0,16093,7620,39,26,16093,22000,56,15,16093,7620,72,0,16093,1250
2016-01-12 16:00:00-08:00,94,15,16093,22000,33,36,16093,22000,56,15,16093,7620,78,0,16093,1219
2016-01-12 17:00:00-08:00,94,15,16093,22000,67,36,16093,22000,89,15,16093,22000,83,0,16093,1280
2016-01-12 18:00:00-08:00,94,15,16093,22000,83,36,14484,22000,89,15,16093,22000,89,0,16093,1341
2016-01-12 19:00:00-08:00,161,15,16093,22000,80,31,3219,22000,89,15,16093,22000,100,0,16093,1372
2016-01-12 20:00:00-08:00,172,21,16093,22000,67,15,805,91,200,26,16093,22000,106,0,16093,1372
2016-01-12 21:00:00-08:00,183,31,16093,22000,89,15,4828,22000,222,31,16093,22000,106,21,16093,1372
2016-01-12 22:00:00-08:00,189,21,16093,22000,128,21,14484,22000,228,26,16093,22000,117,21,16093,1524
2016-01-12 23:00:00-08:00,189,36,16093,22000,139,21,16093,22000,222,26,16093,22000,117,15,16093,1676
2016-01-13 00:00:00-08:00,172,72,16093,22000,133,15,16093,6096,206,31,16093,22000,117,15,16093,1676
2016-01-13 01:00:00-08:00,161,72,16093,22000,117,15,12875,4572,178,15,16093,22000,111,15,16093,1524
2016-01-13 02:00:00-08:00,156,21,16093,22000,100,31,9656,6096,161,0,16093,22000,111,0,16093,1494
2016-01-13 03:00:00-08:00,156,21,16093,22000,94,15,9656,6096,161,0,16093,22000,106,21,16093,1494
2016-01-13 04:00:00-08:00,156,21,16093,22000,83,31,6437,6096,161,0,16093,22000,106,0,16093,1280
2016-01-13 05:00:00-08:00,128,15,16093,22000,78,21,6437,7620,161,0,16093,22000,100,0,9656,1219
2016-01-13 06:00:00-08:00,128,15,16093,22000,61,36,4828,7620,161,0,16093,22000,100,41,11265,1036
2016-01-13 07:00:00-08:00,128,15,16093,22000,72,15,6437,7620,72,0,16093,22000,100,0,8047,1006
2016-01-13 08:00:00-08:00,128,15,16093,22000,72,26,6437,6096,72,15,16093,22000,100,21,16093,1036
2016-01-13 09:00:00-08:00,128,15,16093,22000,78,46,6437,4572,56,21,16093,22000,94,36,6437,975
2016-01-13 10:00:00-08:00,128,15,16093,22000,83,51,12875,3962,61,26,16093,22000,100,67,8047,823
2016-01-13 11:00:00-08:00,128,15,16093,22000,83,15,16093,3962,61,26,16093,22000,94,108,11265,1006
2016-01-13 12:00:00-08:00,83,15,16093,7620,89,46,16093,3048,56,21,16093,22000,94,124,6437,457
2016-01-13 13:00:00-08:00,89,15,16093,7620,83,26,16093,3658,39,15,16093,22000,94,129,16093,366
2016-01-13 14:00:00-08:00,89,15,16093,7620,94,31,16093,2743,44,36,16093,22000,94,46,16093,1219
2016-01-13 15:00:00-08:00,83,21,16093,7620,89,31,16093,1981,39,26,16093,22000,94,88,16093,335
2016-01-13 16:00:00-08:00,83,21,16093,7620,94,31,11265,1829,44,0,16093,3658,100,93,16093,274
2016-01-13 17:00:00-08:00,117,0,16093,6096,111,41,16093,1067,61,0,16093,3658,100,82,8047,244
2016-01-13 18:00:00-08:00,150,0,16093,6096,122,21,16093,1128,89,0,16093,3658,111,93,14484,335
2016-01-13 19:00:00-08:00,167,31,16093,6096,161,21,16093,2134,89,0,16093,3658,110,113,12875,488
2016-01-13 20:00:00-08:00,161,36,16093,6096,161,21,16093,3658,156,0,16093,6096,122,129,16093,366
2016-01-13 21:00:00-08:00,167,41,16093,6096,172,15,16093,2134,167,21,16093,6096,133,113,16093,457
2016-01-13 22:00:00-08:00,167,41,16093,6096,161,15,16093,2134,172,21,16093,6096,122,144,4023,1463
2016-01-13 23:00:00-08:00,167,41,16093,6096,172,21,16093,1524,183,21,16093,22000,144,51,16093,22000
2016-01-14 00:00:00-08:00,167,31,16093,22000,167,21,16093,3658,178,21,16093,22000,144,15,16093,22000
2016-01-14 01:00:00-08:00,161,21,16093,22000,156,21,16093,2438,178,21,16093,22000,144,15,16093,22000
2016-01-14 02:00:00-08:00,156,15,16093,22000,139,0,16093,3962,144,15,16093,22000,100,31,16093,22000
2016-01-14 03:00:00-08:00,150,0,16093,4572,117,36,16093,22000,144,15,16093,22000,72,21,16093,22000
2016-01-14 04:00:00-08:00,150,0,16093,640,117,46,16093,22000,111,0,16093,22000,72,21,16093,22000
2016-01-14 05:00:00-08:00,156,15,16093,640,106,36,16093,22000,111,0,16093,22000,61,21,16093,22000
2016-01-14 06:00:00-08:00,156,15,16093,640,94,15,16093,22000,94,15,16093,22000,61,21,16093,22000
2016-01-14 07:00:00-08:00,144,15,16093,640,78,26,16093,22000,94,21,16093,274,39,26,16093,22000
2016-01-14 08:00:00-08:00,144,0,16093,701,72,31,16093,22000,100,15,16093,366,44,21,16093,22000
2016-01-14 09:00:00-08:00,139,31,16093,884,72,15,16093,22000,94,0,16093,488,28,0,16093,22000
2016-01-14 10:00:00-08:00,130,15,16093,884,61,26,16093,22000,83,15,16093,22000,28,26,16093,22000
2016-01-14 11:00:00-08:00,130,15,16093,884,61,21,16093,22000,80,26,16093,457,33,15,16093,1524
2016-01-14 12:00:00-08:00,130,15,16093,884,61,26,4023,91,72,31,16093,22000,39,21,16093,1158
2016-01-14 13:00:00-08:00,130,15,16093,884,60,15,402,61,61,15,16093,22000,44,26,16093,792
2016-01-14 14:00:00-08:00,130,15,16093,884,50,21,402,61,61,15,16093,22000,50,21,16093,762
2016-01-14 15:00:00-08:00,110,0,16093,579,44,15,402,61,56,21,16093,22000,56,15,16093,732
2016-01-14 16:00:00-08:00,117,0,16093,671,39,26,402,61,56,26,14484,579,56,0,12875,701
2016-01-14 17:00:00-08:00,128,0,16093,610,40,15,1609,61,94,15,16093,22000,56,0,16093,640
2016-01-14 18:00:00-08:00,139,0,16093,914,50,21,2816,91,117,15,16093,22000,61,21,16093,579
2016-01-14 19:00:00-08:00,156,15,16093,7620,56,51,1609,61,117,15,16093,22000,67,21,16093,549
2016-01-14 20:00:00-08:00,161,26,16093,6096,70,41,1609,91,117,15,16093,22000,67,0,16093,457
2016-01-14 21:00:00-08:00,167,21,16093,22000,83,36,4023,122,156,31,16093,22000,61,21,4023,305
2016-01-14 22:00:00-08:00,172,51,16093,22000,94,21,9656,3353,156,15,16093,4572,70,0,4023,244
2016-01-14 23:00:00-08:00,172,21,16093,22000,100,15,11265,3658,161,26,16093,22000,67,26,4023,244
2016-01-15 00:00:00-08:00,167,31,16093,7620,106,26,9656,3353,161,0,16093,6096,67,31,4023,244
2016-01-15 01:00:00-08:00,161,31,16093,7620,100,36,11265,3353,156,0,14484,4572,72,36,4023,488
2016-01-15 02:00:00-08:00,150,21,16093,7620,100,31,11265,3048,139,15,16093,4572,70,21,8047,274
2016-01-15 03:00:00-08:00,150,15,16093,22000,106,31,11265,2743,133,15,16093,6096,67,21,6437,305
2016-01-15 04:00:00-08:00,150,15,16093,22000,100,36,12875,2286,128,0,14484,1036,78,46,9656,396
2016-01-15 05:00:00-08:00,140,0,16093,640,100,21,12875,3048,111,0,11265,853,67,31,8047,457
2016-01-15 06:00:00-08:00,139,0,16093,7620,94,31,11265,3048,106,15,9656,853,70,0,16093,427
2016-01-15 07:00:00-08:00,139,0,16093,792,94,21,9656,1829,100,0,9656,762,67,21,16093,274
2016-01-15 08:00:00-08:00,139,0,16093,853,94,0,9656,1981,106,0,8047,914,61,15,16093,274
2016-01-15 09:00:00-08:00,128,15,16093,853,89,26,8047,3658,106,0,8047,396,61,26,16093,274
2016-01-15 10:00:00-08:00,130,15,16093,7620,94,21,12875,1829,110,0,8047,274,61,26,16093,244
2016-01-15 11:00:00-08:00,117,31,16093,22000,89,36,12875,2134,111,15,6437,274,61,21,16093,305
2016-01-15 12:00:00-08:00,117,0,16093,792,94,31,12875,1524,111,0,6437,427,61,0,16093,305
2016-01-15 13:00:00-08:00,122,0,16093,1006,100,21,12875,1250,100,15,6437,640,60,26,16093,457
2016-01-15 14:00:00-08:00,122,0,16093,1006,94,21,9656,1067,94,0,4828,823,50,31,16093,22000
2016-01-15 15:00:00-08:00,122,15,16093,22000,94,21,16093,792,80,0,3219,701,40,0,16093,22000
2016-01-15 16:00:00-08:00,128,15,16093,22000,94,21,16093,1097,94,0,4023,6096,33,0,16093,22000
2016-01-15 17:00:00-08:00,133,26,16093,1524,106,26,16093,22000,110,15,4828,6096,33,0,16093,22000
2016-01-15 18:00:00-08:00,144,31,16093,1524,122,15,16093,22000,128,0,8047,1036,78,21,16093,22000
2016-01-15 19:00:00-08:00,156,36,16093,1128,133,21,16093,22000,130,0,11265,762,94,21,16093,22000
2016-01-15 20:00:00-08:00,161,41,16093,671,144,15,16093,22000,133,36,12875,701,100,26,16093,22000
2016-01-15 21:00:00-08:00,161,31,16093,671,150,26,16093,22000,133,0,14484,1006,111,26,16093,22000
2016-01-15 22:00:00-08:00,161,31,16093,671,161,36,16093,1158,144,21,16093,1036,111,26,16093,22000
2016-01-15 23:00:00-08:00,150,15,9656,732,156,15,16093,7620,156,15,16093,1006,117,15,16093,22000
2016-01-16 00:00:00-08:00,144,21,11265,823,156,26,16093,6096,150,0,16093,1006,111,0,16093,22000
2016-01-16 01:00:00-08:00,144,26,16093,1158,139,26,16093,22000,150,0,16093,1036,111,0,16093,22000
2016-01-16 02:00:00-08:00,140,15,16093,914,128,21,16093,22000,150,0,16093,1036,100,0,16093,2896
2016-01-16 03:00:00-08:00,139,21,4828,732,117,0,16093,22000,144,15,16093,1097,94,0,16093,2743
2016-01-16 04:00:00-08:00,144,0,16093,671,106,0,16093,22000,139,0,16093,1219,89,21,16093,2438
2016-01-16 05:00:00-08:00,140,0,4828,671,94,15,16093,22000,139,0,16093,1219,83,21,16093,2134
2016-01-16 06:00:00-08:00,139,15,16093,792,83,15,12875,22000,120,0,16093,884,78,15,16093,1981
2016-01-16 07:00:00-08:00,140,21,16093,1311,83,21,16093,22000,117,0,12875,884,78,15,14484,1829
2016-01-16 08:00:00-08:00,133,0,9656,183,83,21,16093,3658,111,0,14484,914,78,15,14484,1829
2016-01-16 09:00:00-08:00,128,0,9656,22000,89,0,16093,3048,106,21,16093,1067,72,15,9656,1524
2016-01-16 10:00:00-08:00,128,0,9656,7620,94,0,16093,2591,100,21,16093,22000,72,21,16093,1280
2016-01-16 11:00:00-08:00,122,15,9656,6706,94,0,16093,2591,100,21,16093,22000,72,0,8047,732
2016-01-16 12:00:00-08:00,128,0,16093,7010,94,0,16093,2743,83,15,16093,732,72,0,9656,396
2016-01-16 13:00:00-08:00,128,0,16093,7010,94,15,12875,2591,83,31,16093,22000,67,0,6437,518
2016-01-16 14:00:00-08:00,111,0,14484,22000,94,0,16093,1676,78,15,12875,22000,67,26,4023,457
2016-01-16 15:00:00-08:00,111,0,14484,22000,94,0,14484,2134,78,26,12875,22000,72,41,16093,488
2016-01-16 16:00:00-08:00,111,0,14484,22000,94,31,16093,1676,94,15,12875,4572,72,15,11265,335
2016-01-16 17:00:00-08:00,128,0,16093,6096,100,21,16093,1676,111,0,11265,4572,72,21,3219,305
2016-01-16 18:00:00-08:00,139,0,16093,6096,111,26,14484,2286,122,15,12875,4572,70,0,1609,183
2016-01-16 19:00:00-08:00,161,31,16093,6096,122,0,14484,2286,139,21,12875,4572,83,0,1609,152
2016-01-16 20:00:00-08:00,167,26,16093,6096,139,31,16093,6096,161,15,12875,4572,90,21,2414,274
2016-01-16 21:00:00-08:00,178,26,16093,6096,150,26,16093,6096,161,0,11265,823,89,15,2816,427
2016-01-16 22:00:00-08:00,183,36,16093,22000,156,21,16093,6096,172,26,9656,4572,100,26,4023,152
2016-01-16 23:00:00-08:00,178,51,16093,22000,167,0,16093,6096,178,15,9656,4572,100,0,4023,183
2016-01-17 00:00:00-08:00,178,26,16093,22000,167,0,16093,6096,172,15,11265,4572,100,21,4828,183
2016-01-17 01:00:00-08:00,167,41,16093,22000,156,15,16093,6096,161,0,9656,4572,100,31,6437,213
2016-01-17 02:00:00-08:00,161,31,16093,22000,144,0,16093,6096,156,0,11265,22000,100,0,16093,396
2016-01-17 03:00:00-08:00,156,0,16093,7620,117,15,16093,4572,150,0,11265,4572,100,21,6437,305
2016-01-17 04:00:00-08:00,156,0,16093,7620,117,0,16093,4572,139,0,11265,4572,100,21,3219,183
2016-01-17 05:00:00-08:00,150,0,14484,7620,106,21,16093,22000,133,0,9656,22000,100,15,3219,305
2016-01-17 06:00:00-08:00,144,0,14484,6096,100,21,16093,22000,128,0,8047,22000,100,21,2816,91
2016-01-17 07:00:00-08:00,144,0,14484,5486,94,15,16093,22000,117,15,8047,22000,100,21,6437,183
2016-01-17 08:00:00-08:00,144,0,12875,5486,83,0,16093,22000,117,0,6437,22000,100,0,4828,244
2016-01-17 09:00:00-08:00,144,0,12875,5486,78,15,16093,22000,106,0,6437,22000,100,21,6437,335
2016-01-17 10:00:00-08:00,144,0,12875,5486,78,0,16093,22000,110,21,4023,22000,100,0,4023,122
2016-01-17 11:00:00-08:00,133,0,11265,22000,72,15,14484,22000,89,21,4828,22000,100,21,4828,579
2016-01-17 12:00:00-08:00,128,0,11265,22000,67,26,16093,22000,94,26,6437,22000,100,0,3219,152
2016-01-17 13:00:00-08:00,122,15,12875,22000,67,26,16093,22000,89,26,6437,22000,100,0,8047,61
2016-01-17 14:00:00-08:00,122,15,12875,22000,67,26,16093,22000,78,0,6437,22000,100,0,3219,91
2016-01-17 15:00:00-08:00,111,0,12875,22000,72,0,16093,3962,70,26,4023,6096,100,15,4828,183
2016-01-17 16:00:00-08:00,128,21,12875,396,78,0,16093,4572,78,15,4023,22000,94,21,2816,152
2016-01-17 17:00:00-08:00,144,41,12875,518,106,15,16093,4572,111,21,6437,22000,106,31,8047,183
2016-01-17 18:00:00-08:00,167,21,14484,6096,106,31,16093,4572,144,26,8047,22000,122,62,11265,274
2016-01-17 19:00:00-08:00,189,0,16093,6096,122,26,16093,4572,183,26,12875,6096,122,41,11265,244
2016-01-17 20:00:00-08:00,200,26,16093,6096,144,31,16093,4572,206,15,16093,6096,122,67,11265,213
2016-01-17 21:00:00-08:00,206,31,16093,6096,156,36,16093,5486,217,21,16093,22000,133,118,16093,305
2016-01-17 22:00:00-08:00,183,62,16093,6096,156,51,16093,4572,206,41,16093,22000,139,139,16093,366
2016-01-17 23:00:00-08:00,180,77,14484,366,156,46,16093,3962,200,41,11265,22000,139,113,6437,396
2016-01-18 00:00:00-08:00,180,36,16093,6096,156,26,16093,3962,200,21,12875,4572,133,62,6437,762
2016-01-18 01:00:00-08:00,178,0,16093,6096,150,31,16093,3962,189,0,11265,4572,133,113,16093,2896
2016-01-18 02:00:00-08:00,161,26,12875,6096,133,21,16093,6096,178,0,14484,22000,133,124,16093,244
2016-01-18 03:00:00-08:00,156,31,12875,6096,128,26,16093,4572,161,0,12875,22000,133,108,16093,244
2016-01-18 04:00:00-08:00,150,26,9656,6096,128,26,16093,4572,150,0,12875,22000,128,98,2816,152
2016-01-18 05:00:00-08:00,156,21,8047,274,117,15,16093,22000,133,0,11265,22000,122,26,14484,1829
2016-01-18 06:00:00-08:00,156,0,9656,274,117,26,16093,4572,133,0,11265,22000,122,0,16093,457
2016-01-18 07:00:00-08:00,156,15,9656,305,122,36,16093,4572,133,0,11265,22000,122,0,16093,396
2016-01-18 08:00:00-08:00,150,0,9656,7620,117,31,16093,4572,117,0,8047,22000,128,31,16093,244
2016-01-18 09:00:00-08:00,144,0,9656,305,122,36,16093,4572,117,0,8047,22000,128,15,11265,91
2016-01-18 10:00:00-08:00,150,0,9656,305,122,36,16093,2438,110,0,6437,610,122,26,16093,122
2016-01-18 11:00:00-08:00,150,21,9656,305,117,26,8047,1189,100,0,6437,732,122,21,4828,61
2016-01-18 12:00:00-08:00,160,0,9656,518,117,0,4828,1158,100,15,4828,518,122,21,6437,61
2016-01-18 13:00:00-08:00,156,21,9656,610,117,26,16093,1311,100,15,4023,22000,122,15,16093,152
2016-01-18 14:00:00-08:00,144,15,9656,610,117,36,11265,975,100,0,4023,396,111,15,16093,152
2016-01-18 15:00:00-08:00,139,21,9656,610,117,41,9656,1402,89,21,3219,427,111,15,16093,274
2016-01-18 16:00:00-08:00,144,31,11265,22000,117,15,3219,152,89,15,402,30,106,26,16093,213
2016-01-18 17:00:00-08:00,150,15,11265,22000,122,26,16093,122,100,26,0,30,106,0,16093,305
2016-01-18 18:00:00-08:00,160,31,11265,488,122,31,16093,488,106,0,402,30,111,0,16093,732
2016-01-18 19:00:00-08:00,161,51,14484,457,128,31,16093,427,111,15,2414,91,122,15,16093,914
2016-01-18 20:00:00-08:00,160,51,16093,6096,130,36,16093,457,130,0,2012,213,128,21,16093,701
2016-01-18 21:00:00-08:00,167,36,16093,6096,139,21,16093,610,156,15,4828,4572,130,36,16093,701
2016-01-18 22:00:00-08:00,167,36,16093,6096,150,15,16093,823,172,0,9656,4572,139,57,16093,2134
2016-01-18 23:00:00-08:00,161,51,16093,6096,156,15,16093,853,161,0,8047,1189,144,36,16093,1981
2016-01-19 00:00:00-08:00,161,46,16093,457,161,31,16093,22000,167,0,8047,1006,144,31,16093,2438
2016-01-19 01:00:00-08:00,161,31,16093,457,144,15,16093,22000,161,31,12875,732,139,31,16093,1829
2016-01-19 02:00:00-08:00,156,36,16093,518,133,0,16093,6096,156,21,9656,1097,133,62,16093,1829
2016-01-19 03:00:00-08:00,156,26,16093,457,128,21,16093,22000,150,15,16093,1036,133,77,16093,1829
2016-01-19 04:00:00-08:00,156,15,16093,610,117,15,16093,22000,139,0,16093,1036,133,98,16093,610
2016-01-19 05:00:00-08:00,183,15,16093,884,117,15,16093,22000,133,15,16093,22000,130,41,9656,579
2016-01-19 06:00:00-08:00,144,15,9656,518,106,0,16093,3962,133,0,12875,914,133,46,16093,762
2016-01-19 07:00:00-08:00,144,0,16093,1036,94,26,9656,22000,128,0,11265,366,133,31,16093,579
2016-01-19 08:00:00-08:00,144,0,16093,1036,89,15,14484,6096,128,0,9656,335,133,31,16093,579
2016-01-19 09:00:00-08:00,144,0,16093,1036,89,15,14484,6096,128,0,9656,366,133,36,16093,549
2016-01-19 10:00:00-08:00,130,0,16093,518,100,36,16093,5486,130,0,9656,610,133,36,16093,488
2016-01-19 11:00:00-08:00,130,0,16093,7620,100,46,16093,3962,122,0,8047,1341,130,93,16093,427
2016-01-19 12:00:00-08:00,130,15,16093,457,100,26,16093,3962,128,15,8047,1036,133,82,16093,1829
2016-01-19 13:00:00-08:00,128,15,16093,22000,106,31,16093,3048,120,0,6437,213,128,41,16093,1829
2016-01-19 14:00:00-08:00,128,15,16093,22000,106,31,12875,2438,120,0,6437,213,122,77,11265,549
2016-01-19 15:00:00-08:00,128,15,16093,22000,106,36,14484,2286,106,15,6437,3658,122,129,8047,457
2016-01-19 16:00:00-08:00,128,15,16093,22000,100,41,8047,1981,122,15,6437,22000,122,88,8047,396
2016-01-19 17:00:00-08:00,144,0,16093,7620,100,36,6437,1981,133,0,6437,6096,117,154,4828,396
2016-01-19 18:00:00-08:00,161,36,16093,7620,111,41,4023,1524,156,0,8047,6096,117,160,4023,427
2016-01-19 19:00:00-08:00,172,41,16093,6096,111,41,4023,1524,172,15,9656,22000,110,180,16093,366
2016-01-19 20:00:00-08:00,170,57,16093,457,106,57,8047,1524,178,26,14484,22000,122,170,16093,366
2016-01-19 21:00:00-08:00,170,51,16093,4572,117,67,16093,945,178,31,16093,22000,128,108,16093,305
2016-01-19 22:00:00-08:00,170,36,16093,4572,133,51,16093,1524,178,31,14484,4572,144,108,16093,366
2016-01-19 23:00:00-08:00,167,51,16093,4572,139,41,16093,1128,172,26,16093,1372,144,103,16093,1189
2016-01-20 00:00:00-08:00,161,36,16093,6096,144,46,16093,579,167,26,14484,1128,150,51,16093,22000
2016-01-20 01:00:00-08:00,161,36,16093,1250,139,21,16093,1219,156,21,14484,1250,144,46,16093,22000
2016-01-20 02:00:00-08:00,161,15,16093,396,128,0,16093,3962,139,15,8047,579,133,62,16093,22000
2016-01-20 03:00:00-08:00,160,21,16093,1006,122,21,12875,4572,139,0,4828,274,122,36,16093,22000
2016-01-20 04:00:00-08:00,156,15,16093,1006,117,0,8047,1250,140,0,2816,152,128,62,16093,22000
2016-01-20 05:00:00-08:00,156,15,16093,762,122,21,14484,549,133,15,2414,152,133,41,16093,22000
2016-01-20 06:00:00-08:00,150,0,16093,975,122,15,16093,579,139,0,3219,457,128,57,16093,22000
2016-01-20 07:00:00-08:00,150,0,9656,457,122,15,16093,579,139,0,4023,792,122,21,16093,1524
2016-01-20 08:00:00-08:00,150,0,16093,1189,110,0,4023,22000,140,0,2816,244,120,41,16093,701
2016-01-20 09:00:00-08:00,150,0,16093,1189,90,0,402,22000,139,15,3219,701,111,0,16093,610
2016-01-20 10:00:00-08:00,150,0,16093,945,83,0,402,30,140,0,3219,732,94,21,16093,22000
2016-01-20 11:00:00-08:00,150,0,16093,914,89,15,402,30,139,0,4023,671,83,21,16093,22000
2016-01-20 12:00:00-08:00,150,0,16093,1006,90,0,8047,22000,139,0,4828,701,83,21,16093,1311
2016-01-20 13:00:00-08:00,150,0,16093,1280,80,0,805,3962,139,0,3219,701,83,0,16093,914
2016-01-20 14:00:00-08:00,150,0,12875,305,78,15,11265,1494,133,15,8047,823,83,15,16093,853
2016-01-20 15:00:00-08:00,150,0,16093,244,83,0,16093,610,128,0,12875,22000,83,21,16093,1219
2016-01-20 16:00:00-08:00,156,0,11265,457,94,15,16093,610,128,0,9656,671,89,21,16093,975
2016-01-20 17:00:00-08:00,156,0,16093,457,110,0,16093,6096,139,15,4828,975,94,21,16093,884
2016-01-20 18:00:00-08:00,172,26,12875,457,110,0,16093,6096,156,0,9656,945,110,15,16093,853
2016-01-20 19:00:00-08:00,172,26,12875,457,150,0,16093,6096,161,15,16093,914,122,0,16093,853
